1758006138.380	couch	1238.0	374.0	-1
1758006139.650	chair	1532.5	403.5	-1
1758006139.650	refrigerator	251.0	313.5	-1
1758006139.650	couch	1271.5	373.5	-1
1758006140.875	chair	1497.5	403.5	-1
1758006140.875	refrigerator	225.5	311.5	-1
1758006140.875	airplane	1739.0	306.0	-1
1758006140.875	couch	1237.5	373.5	-1
1758006140.875	bed	1237.5	372.0	-1
1758006143.235	chair	1497.5	403.5	-1
1758006143.235	airplane	1739.0	306.0	-1
1758006143.235	refrigerator	225.5	312.0	-1
1758006143.235	couch	1238.0	373.5	-1
1758006143.235	bed	1237.5	372.5	-1
1758006144.550	chair	1531.5	402.5	-1
1758006144.550	refrigerator	253.5	314.5	-1
1758006144.550	couch	1271.5	373.5	-1
1758006146.970	chair	1530.5	406.5	-1
1758006146.970	refrigerator	253.0	314.5	-1
1758006146.970	couch	1271.5	373.5	-1
1758006149.555	chair	1530.5	406.5	-1
1758006149.555	refrigerator	252.5	315.0	-1
1758006149.555	couch	1271.5	373.5	-1
1758006151.985	refrigerator	252.0	314.5	-1
1758006151.985	chair	1529.5	402.5	-1
1758006151.985	couch	1269.0	373.5	-1
1758006154.603	refrigerator	252.0	315.5	-1
1758006154.603	chair	1528.5	403.0	-1
1758006154.603	couch	1269.0	373.5	-1
1758006157.186	chair	1524.5	408.5	-1
1758006157.186	refrigerator	251.5	315.5	-1
1758006157.186	couch	1267.0	373.0	-1
1758006157.186	airplane	1755.5	311.5	-1
1758006158.396	refrigerator	223.5	310.5	-1
1758006158.396	airplane	1736.0	305.5	-1
1758006158.396	chair	1496.5	404.5	-1
1758006158.396	couch	1233.5	373.5	-1
1758006158.396	refrigerator	727.0	301.5	-1
1758006160.921	refrigerator	223.0	311.0	-1
1758006160.921	airplane	1736.0	305.0	-1
1758006160.921	chair	1496.5	404.0	-1
1758006160.921	couch	1233.0	373.5	-1
1758006160.921	refrigerator	726.5	302.0	-1
1758006163.335	refrigerator	222.5	310.0	-1
1758006163.335	airplane	1736.0	305.5	-1
1758006163.335	chair	1496.5	404.0	-1
1758006163.335	couch	1232.5	373.5	-1
1758006165.725	refrigerator	222.5	311.0	-1
1758006165.725	chair	1495.0	405.5	-1
1758006165.725	airplane	1736.0	305.0	-1
1758006165.725	couch	1232.0	374.0	-1
1758006168.207	refrigerator	222.5	310.5	-1
1758006168.207	airplane	1736.0	305.5	-1
1758006168.207	chair	1496.5	404.5	-1
1758006168.207	couch	1232.5	373.5	-1
1758006170.692	refrigerator	222.0	310.5	-1
1758006170.692	airplane	1736.0	304.5	-1
1758006170.692	chair	1496.5	404.5	-1
1758006170.692	couch	1232.0	373.5	-1
1758006170.692	refrigerator	726.5	302.0	-1
1758006173.192	refrigerator	224.0	313.0	-1
1758006173.192	airplane	1735.5	305.0	-1
1758006173.192	chair	1495.0	406.0	-1
1758006173.192	couch	1232.0	374.0	-1
1758006175.777	refrigerator	221.5	310.5	-1
1758006175.777	chair	1494.5	405.5	-1
1758006175.777	airplane	1735.0	306.0	-1
1758006175.777	couch	1232.5	373.0	-1
1758006178.352	chair	1491.0	401.5	-1
1758006178.352	refrigerator	221.5	311.0	-1
1758006178.352	airplane	1735.0	306.0	-1
1758006178.352	couch	1231.5	372.5	-1
1758006179.567	refrigerator	250.0	314.0	-1
1758006179.567	chair	1524.5	398.5	-1
1758006179.567	couch	1267.0	372.5	-1
1758006182.032	refrigerator	250.0	314.0	-1
1758006182.032	chair	1524.5	398.5	-1
1758006182.032	couch	1267.0	372.5	-1
1758006184.592	refrigerator	250.0	314.0	-1
1758006184.592	chair	1524.5	399.0	-1
1758006184.592	couch	1266.5	372.5	-1
1758006187.067	refrigerator	250.0	313.5	-1
1758006187.067	chair	1522.0	408.0	-1
1758006187.067	couch	1265.0	373.0	-1
1758006187.067	refrigerator	771.0	304.5	-1
1758006187.067	airplane	1754.0	313.0	-1
1758006189.597	chair	1522.0	405.0	-1
1758006189.597	refrigerator	247.0	316.0	-1
1758006189.597	refrigerator	771.0	305.0	-1
1758006189.597	couch	1263.5	373.0	-1
1758006192.092	refrigerator	247.0	316.0	-1
1758006192.092	chair	1521.0	407.5	-1
1758006192.092	couch	1263.5	373.0	-1
1758006192.092	airplane	1753.5	312.5	-1
1758006193.475	chair	1487.5	402.0	-1
1758006193.475	airplane	1733.5	306.5	-1
1758006193.475	refrigerator	220.5	311.0	-1
1758006193.475	couch	1229.5	374.0	-1
1758006196.005	chair	1487.0	402.0	-1
1758006196.005	airplane	1733.5	306.5	-1
1758006196.005	refrigerator	220.5	311.0	-1
1758006196.005	couch	1229.5	375.0	-1
1758006198.460	chair	1487.0	402.0	-1
1758006198.460	airplane	1734.0	306.0	-1
1758006198.460	refrigerator	220.5	311.0	-1
1758006198.460	couch	1229.0	374.5	-1
1758006200.945	chair	1487.0	402.0	-1
1758006200.945	airplane	1733.5	306.0	-1
1758006200.945	refrigerator	220.5	311.5	-1
1758006200.945	couch	1228.5	374.5	-1
1758006203.571	chair	1486.5	405.5	-1
1758006203.571	refrigerator	219.5	312.0	-1
1758006203.571	airplane	1732.0	306.0	-1
1758006203.571	couch	1228.0	374.0	-1
1758006203.571	refrigerator	720.5	303.5	-1
1758006206.096	chair	1486.0	405.5	-1
1758006206.096	refrigerator	219.5	312.0	-1
1758006206.096	airplane	1732.0	306.0	-1
1758006206.096	couch	1228.0	374.0	-1
1758006208.646	chair	1485.5	401.0	-1
1758006208.646	refrigerator	218.0	311.0	-1
1758006208.646	airplane	1733.0	306.0	-1
1758006208.646	couch	1225.0	374.5	-1
1758006211.231	chair	1485.5	401.0	-1
1758006211.231	refrigerator	218.0	311.0	-1
1758006211.231	airplane	1733.0	306.0	-1
1758006211.231	couch	1225.0	375.0	-1
1758006212.481	refrigerator	243.5	315.5	-1
1758006212.481	chair	1518.0	404.5	-1
1758006212.481	airplane	1751.5	312.0	-1
1758006215.096	airplane	1751.0	312.5	-1
1758006215.096	refrigerator	243.5	315.5	-1
1758006215.096	chair	1517.0	406.0	-1
1758006215.096	bench	1517.0	404.5	-1
1758006217.586	refrigerator	243.5	315.5	-1
1758006217.586	chair	1516.0	405.0	-1
1758006217.586	airplane	1751.0	311.5	-1
1758006217.586	couch	1258.5	372.0	-1
1758006220.216	refrigerator	243.5	315.5	-1
1758006220.216	chair	1514.5	405.5	-1
1758006220.216	airplane	1752.0	311.5	-1
1758006220.216	couch	1257.5	373.5	-1
1758006222.706	refrigerator	242.5	315.0	-1
1758006222.706	airplane	1749.5	310.5	-1
1758006222.706	chair	1513.0	406.5	-1
1758006222.706	bed	1257.0	370.5	-1
1758006222.706	couch	1258.0	370.5	-1
1758006225.131	refrigerator	242.0	314.5	-1
1758006225.131	airplane	1749.5	311.0	-1
1758006225.131	chair	1512.5	405.5	-1
1758006225.131	couch	1255.5	370.5	-1
1758006226.471	chair	1483.5	404.5	-1
1758006226.471	refrigerator	215.0	311.0	-1
1758006226.471	chair	1491.0	363.5	-1
1758006226.471	couch	1219.5	374.0	-1
1758006226.471	airplane	1733.0	307.5	-1
1758006229.101	chair	1484.0	403.5	-1
1758006229.101	refrigerator	212.5	309.5	-1
1758006229.101	airplane	1732.5	305.5	-1
1758006229.101	couch	1217.0	373.5	-1
1758006231.611	chair	1483.5	406.5	-1
1758006231.611	couch	1218.5	373.5	-1
1758006231.611	refrigerator	214.0	310.5	-1
1758006231.611	airplane	1732.5	308.0	-1
1758006234.136	chair	1483.0	402.5	-1
1758006234.136	refrigerator	212.5	310.0	-1
1758006234.136	couch	1217.5	373.0	-1
1758006234.136	airplane	1732.0	306.0	-1
1758006236.716	chair	1483.5	402.5	-1
1758006236.716	refrigerator	212.5	310.5	-1
1758006236.716	couch	1217.0	372.5	-1
1758006236.716	airplane	1732.5	305.5	-1
1758006239.283	chair	1484.5	403.5	-1
1758006239.283	refrigerator	212.5	310.0	-1
1758006239.283	couch	1217.5	373.0	-1
1758006239.283	airplane	1732.5	307.0	-1
1758006241.868	chair	1484.0	404.5	-1
1758006241.868	refrigerator	214.0	311.5	-1
1758006241.868	airplane	1732.5	307.5	-1
1758006241.868	couch	1218.5	374.0	-1
1758006243.093	refrigerator	242.0	314.5	-1
1758006243.093	chair	1511.0	403.5	-1
1758006243.093	airplane	1747.0	312.0	-1
1758006243.093	couch	1255.0	371.0	-1
1758006243.093	chair	1517.0	362.0	-1
1758006245.698	refrigerator	242.0	315.0	-1
1758006245.698	airplane	1747.0	311.5	-1
1758006245.698	chair	1510.0	404.5	-1
1758006245.698	chair	1515.5	361.0	-1
1758006245.698	couch	1255.0	370.5	-1
1758006248.288	refrigerator	241.0	314.5	-1
1758006248.288	airplane	1747.0	312.0	-1
1758006248.288	chair	1510.0	402.0	-1
1758006248.288	chair	1511.5	365.5	-1
1758006248.288	couch	1254.0	370.0	-1
1758006248.288	bed	1254.5	370.0	-1
1758006250.728	refrigerator	240.5	314.5	-1
1758006250.728	chair	1510.0	403.5	-1
1758006250.728	airplane	1747.0	312.5	-1
1758006250.728	bed	1253.5	371.0	-1
1758006250.728	chair	1512.0	366.0	-1
1758006250.728	couch	1253.0	372.0	-1
1758006253.341	refrigerator	240.0	314.5	-1
1758006253.341	airplane	1747.5	312.0	-1
1758006253.341	chair	1509.5	403.0	-1
1758006253.341	couch	1253.5	371.5	-1
1758006253.341	chair	1512.0	365.0	-1
1758006253.341	bed	1253.5	371.0	-1
1758006255.921	refrigerator	240.5	315.0	-1
1758006255.921	chair	1510.0	403.0	-1
1758006255.921	airplane	1747.0	312.0	-1
1758006255.921	couch	1253.5	371.5	-1
1758006255.921	chair	1511.5	365.5	-1
1758006255.921	bed	1253.5	371.0	-1
1758006258.461	refrigerator	240.0	315.0	-1
1758006258.461	chair	1510.5	406.0	-1
1758006258.461	airplane	1747.0	310.5	-1
1758006258.461	chair	1511.5	365.5	-1
1758006258.461	couch	1252.5	371.5	-1
1758006260.951	refrigerator	239.0	315.0	-1
1758006260.951	chair	1509.0	404.5	-1
1758006260.951	couch	1251.5	372.5	-1
1758006260.951	bed	1251.5	371.5	-1
1758006260.951	chair	1512.0	366.0	-1
1758006262.341	chair	1478.0	401.5	-1
1758006262.341	refrigerator	212.5	310.0	-1
1758006262.341	airplane	1730.0	307.5	-1
1758006264.926	chair	1477.5	400.5	-1
1758006264.926	refrigerator	212.0	309.5	-1
1758006264.926	airplane	1730.0	307.5	-1
1758006264.926	couch	1215.0	374.0	-1
1758006264.926	refrigerator	706.0	301.0	-1
1758006267.346	chair	1477.5	401.0	-1
1758006267.346	refrigerator	212.5	309.5	-1
1758006267.346	airplane	1730.0	307.5	-1
1758006267.346	couch	1215.0	374.0	-1
1758006269.996	chair	1475.5	401.5	-1
1758006269.996	refrigerator	211.0	309.5	-1
1758006269.996	couch	1214.5	374.0	-1
1758006269.996	airplane	1729.0	307.0	-1
1758006272.571	chair	1475.5	402.0	-1
1758006272.571	refrigerator	210.5	309.5	-1
1758006272.571	couch	1213.0	373.0	-1
1758006275.085	chair	1475.0	403.0	-1
1758006275.085	refrigerator	211.0	310.0	-1
1758006275.085	bed	1213.5	373.0	-1
1758006275.085	couch	1214.5	374.5	-1
1758006275.085	airplane	1729.0	307.0	-1
1758006276.445	refrigerator	238.5	315.0	-1
1758006276.445	chair	1509.5	405.0	-1
1758006276.445	couch	1247.5	371.0	-1
1758006276.445	chair	1511.5	363.0	-1
1758006276.445	airplane	1746.5	311.0	-1
1758006278.950	refrigerator	240.0	314.0	-1
1758006278.950	chair	1509.5	404.0	-1
1758006278.950	airplane	1747.5	311.5	-1
1758006278.950	couch	1251.0	372.5	-1
1758006278.950	chair	1512.5	364.0	-1
1758006278.950	bed	1251.0	372.0	-1
1758006281.454	chair	1509.0	404.0	-1
1758006281.454	refrigerator	239.0	314.5	-1
1758006281.454	couch	1247.5	371.0	-1
1758006281.454	airplane	1747.0	312.0	-1
1758006283.933	refrigerator	236.5	314.5	-1
1758006283.933	chair	1506.5	406.5	-1
1758006283.933	airplane	1746.0	312.0	-1
1758006283.933	couch	1245.5	370.5	-1
1758006286.568	refrigerator	237.0	315.0	-1
1758006286.568	chair	1507.0	404.0	-1
1758006286.568	couch	1247.5	372.0	-1
1758006289.133	refrigerator	236.5	314.5	-1
1758006289.133	chair	1507.0	406.5	-1
1758006289.133	couch	1244.0	371.5	-1
1758006289.133	airplane	1745.0	310.5	-1
1758006291.648	refrigerator	234.5	314.0	-1
1758006291.648	chair	1505.0	405.0	-1
1758006291.648	couch	1243.5	373.0	-1
1758006294.186	refrigerator	234.5	314.5	-1
1758006294.186	chair	1503.5	402.5	-1
1758006294.186	couch	1243.5	373.0	-1
1758006295.384	chair	1472.0	406.0	-1
1758006295.384	refrigerator	209.5	309.0	-1
1758006297.984	chair	1468.5	407.0	-1
1758006297.984	suitcase	207.5	308.5	-1
1758006297.984	refrigerator	208.0	309.5	-1
1758006297.984	airplane	1725.5	305.0	-1
1758006300.574	chair	1468.5	406.5	-1
1758006300.574	couch	1204.5	371.0	-1
1758006300.574	refrigerator	208.0	308.0	-1
1758006300.574	suitcase	207.0	309.5	-1
1758006300.574	airplane	1726.0	306.0	-1
1758006303.152	chair	1468.5	406.5	-1
1758006303.152	refrigerator	207.0	309.0	-1
1758006303.152	couch	1205.5	372.5	-1
1758006305.702	chair	1468.5	406.5	-1
1758006305.702	couch	1205.5	372.0	-1
1758006305.702	refrigerator	207.0	309.0	-1
1758006308.227	chair	1468.5	407.0	-1
1758006308.227	suitcase	207.5	309.0	-1
1758006308.227	airplane	1725.5	306.0	-1
1758006308.227	refrigerator	208.0	309.5	-1
1758006309.477	refrigerator	236.5	314.5	-1
1758006309.477	chair	1500.5	405.0	-1
1758006309.477	airplane	1746.0	311.5	-1
1758006309.477	couch	1241.5	371.5	-1
1758006311.962	refrigerator	236.5	314.5	-1
1758006311.962	chair	1500.0	405.0	-1
1758006311.962	airplane	1746.0	311.5	-1
1758006311.962	couch	1241.5	371.5	-1
1758006314.511	refrigerator	234.5	314.5	-1
1758006314.511	airplane	1745.5	311.0	-1
1758006314.511	chair	1501.0	403.5	-1
1758006314.511	couch	1241.5	371.5	-1
1758006314.511	refrigerator	748.5	300.5	-1
1758006316.926	refrigerator	236.5	314.5	-1
1758006316.926	chair	1498.0	401.5	-1
1758006316.926	couch	1242.5	371.5	-1
1758006316.926	airplane	1743.5	311.0	-1
1758006319.421	chair	1498.0	402.0	-1
1758006319.421	refrigerator	233.0	315.0	-1
1758006319.421	couch	1240.0	372.0	-1
1758006319.421	airplane	1742.5	310.5	-1
1758006319.421	surfboard	383.0	298.0	-1
1758006321.981	refrigerator	233.0	315.0	-1
1758006321.981	chair	1498.0	401.0	-1
1758006321.981	airplane	1742.5	311.0	-1
1758006321.981	couch	1239.5	372.5	-1
1758006321.981	refrigerator	743.0	303.0	-1
1758006321.981	chair	1501.0	364.5	-1
1758006324.495	chair	1498.5	404.5	-1
1758006324.495	refrigerator	234.0	314.5	-1
1758006324.495	airplane	1742.5	311.0	-1
1758006324.495	couch	1239.0	372.5	-1
1758006327.051	chair	1496.0	404.0	-1
1758006327.051	refrigerator	232.5	315.0	-1
1758006327.051	surfboard	382.5	298.5	-1
1758006327.051	couch	1239.5	372.5	-1
1758006327.051	refrigerator	744.0	302.0	-1
1758006328.280	chair	1463.5	405.5	-1
1758006328.280	refrigerator	206.5	308.5	-1
1758006328.280	airplane	1724.5	306.5	-1
1758006328.280	refrigerator	693.0	302.0	-1
1758006328.280	bed	1203.5	373.5	-1
1758006328.280	suitcase	205.5	309.0	-1
1758006328.280	couch	1203.5	373.5	-1
1758006330.831	chair	1463.5	407.5	-1
1758006330.831	refrigerator	206.5	309.5	-1
1758006330.831	couch	1203.0	372.5	-1
1758006333.321	chair	1464.0	406.5	-1
1758006333.321	couch	1201.0	373.5	-1
1758006333.321	refrigerator	206.0	309.5	-1
1758006333.321	airplane	1723.5	307.0	-1
1758006335.855	chair	1463.0	404.0	-1
1758006335.855	couch	1203.0	372.5	-1
1758006335.855	airplane	1724.5	307.0	-1
1758006335.855	laptop	206.5	308.5	-1
1758006335.855	refrigerator	206.5	309.5	-1
1758006338.350	chair	1463.5	405.5	-1
1758006338.350	airplane	1724.5	306.5	-1
1758006338.350	laptop	206.5	307.5	-1
1758006338.350	couch	1203.5	373.0	-1
1758006338.350	bed	1203.0	372.5	-1
1758006340.916	chair	1464.0	405.5	-1
1758006340.916	refrigerator	206.0	308.5	-1
1758006340.916	couch	1199.5	374.0	-1
1758006340.916	refrigerator	692.5	301.0	-1
1758006343.381	chair	1462.5	403.5	-1
1758006343.381	refrigerator	205.5	309.5	-1
1758006343.381	refrigerator	692.0	302.0	-1
1758006343.381	couch	1198.5	373.0	-1
1758006344.721	refrigerator	232.0	314.5	-1
1758006344.721	chair	1495.0	405.5	-1
1758006344.721	airplane	1737.5	311.5	-1
1758006344.721	couch	1235.5	372.0	-1
1758006347.231	refrigerator	232.0	314.5	-1
1758006347.231	chair	1494.0	404.5	-1
1758006347.231	airplane	1738.0	312.0	-1
1758006347.231	couch	1236.0	371.5	-1
1758006349.741	refrigerator	232.0	314.5	-1
1758006349.741	chair	1495.0	405.5	-1
1758006349.741	airplane	1738.0	312.0	-1
1758006349.741	couch	1235.5	372.0	-1
1758006352.231	refrigerator	232.0	314.5	-1
1758006352.231	chair	1492.5	403.5	-1
1758006352.231	airplane	1738.0	312.0	-1
1758006352.231	couch	1235.0	371.5	-1
1758006354.786	refrigerator	229.5	315.0	-1
1758006354.786	airplane	1737.0	313.0	-1
1758006354.786	chair	1492.0	405.0	-1
1758006354.786	couch	1234.0	372.0	-1
1758006354.786	refrigerator	737.0	302.5	-1
1758006354.786	chair	1508.5	406.5	-1
1758006357.326	refrigerator	229.0	315.5	-1
1758006357.326	chair	1492.5	404.0	-1
1758006357.326	airplane	1736.0	312.0	-1
1758006357.326	couch	1233.5	373.5	-1
1758006359.876	refrigerator	229.5	315.5	-1
1758006359.876	chair	1488.0	399.5	-1
1758006359.876	airplane	1737.0	312.5	-1
1758006359.876	couch	1232.5	372.0	-1
1758006362.396	refrigerator	228.0	315.5	-1
1758006362.396	airplane	1737.0	311.5	-1
1758006362.396	chair	1487.5	398.5	-1
1758006362.396	couch	1231.0	371.0	-1
1758006364.946	refrigerator	227.5	315.0	-1
1758006364.946	chair	1487.0	399.5	-1
1758006364.946	airplane	1737.5	310.5	-1
1758006364.946	couch	1231.0	371.0	-1
1758006366.166	chair	1460.5	401.0	-1
1758006366.166	couch	1192.0	371.5	-1
1758006366.166	chair	1467.0	364.0	-1
1758006366.166	refrigerator	199.5	307.0	-1
1758006368.671	chair	1460.5	407.0	-1
1758006368.671	refrigerator	200.0	306.5	-1
1758006368.671	couch	1191.5	373.0	-1
1758006368.671	chair	1464.5	364.5	-1
1758006371.291	chair	1460.0	406.0	-1
1758006371.291	refrigerator	199.5	308.0	-1
1758006371.291	couch	1191.0	373.0	-1
1758006373.820	chair	1459.5	406.0	-1
1758006373.820	refrigerator	199.5	307.5	-1
1758006373.820	couch	1191.0	372.5	-1
1758006376.435	chair	1456.5	401.0	-1
1758006376.435	refrigerator	198.0	307.0	-1
1758006376.435	couch	1190.5	374.0	-1
1758006379.031	chair	1456.5	401.5	-1
1758006379.031	couch	1191.0	372.5	-1
1758006379.031	refrigerator	200.0	309.0	-1
1758006381.511	chair	1456.5	400.5	-1
1758006381.511	refrigerator	199.0	307.5	-1
1758006381.511	couch	1191.0	372.5	-1
1758006867.865	chair	1360.0	402.0	-1
1758006867.865	couch	1087.0	374.0	1.7984426507665798
1758006869.155	chair	1390.5	407.0	-1
1758006869.155	refrigerator	167.0	307.5	-1
1758006869.155	couch	1123.5	374.5	-1
1758006869.155	airplane	1682.0	307.5	-1
1758007122.113	refrigerator	123.0	298.0	-1	0.6555824875831604	1.8460726737976074	image_000004.png
1758007122.113	chair	1326.0	407.0	-1	0.6555824875831604	1.8460726737976074	image_000004.png
1758007122.113	couch	1051.0	373.5	1.4385371415825756	0.6555824875831604	1.8460726737976074	image_000004.png
1758007122.113	airplane	1650.5	300.0	-1	0.6555824875831604	1.8460726737976074	image_000004.png
1758007123.266	chair	1356.0	403.0	-1	0.6549182534217834	1.8434617519378662	image_000005.png
1758007123.266	refrigerator	146.5	305.5	-1	0.6549182534217834	1.8434617519378662	image_000005.png
1758007123.266	couch	1091.5	372.0	1.4905466712110274	0.6549182534217834	1.8434617519378662	image_000005.png
1758007124.371	refrigerator	123.0	297.5	-1	0.6541393995285034	1.841811180114746	image_000006.png
1758007124.371	chair	1327.0	407.0	-1	0.6541393995285034	1.841811180114746	image_000006.png
1758007124.371	couch	1051.5	375.0	1.4109278355294037	0.6541393995285034	1.841811180114746	image_000006.png
1758007124.371	airplane	1650.5	300.0	-1	0.6541393995285034	1.841811180114746	image_000006.png
1758007125.627	chair	1356.0	401.5	-1	0.6545969247817993	1.8416824340820312	image_000007.png
1758007125.627	refrigerator	146.5	305.5	-1	0.6545969247817993	1.8416824340820312	image_000007.png
1758007125.627	couch	1091.5	372.5	1.4708834575963443	0.6545969247817993	1.8416824340820312	image_000007.png
